| ----- | Package Sizes | ------ |
|4piece, 6piece, 10piece, 20piece|
[1, 16, 84, 3]
[1, 16, 86, 2]
[1, 16, 88, 1]
[1, 16, 90, 0]
[1, 21, 1, 43]
[1, 21, 3, 42]
[1, 21, 5, 41]
[1, 21, 7, 40]
[1, 21, 9, 39]
[1, 21, 11, 38]
[1, 21, 13, 37]
[1, 21, 15, 36]
[1, 21, 17, 35]
[1, 21, 19, 34]
[1, 21, 21, 33]
[1, 21, 23, 32]
[1, 21, 25, 31]
[1, 21, 27, 30]
[1, 21, 29, 29]
[1, 21, 31, 28]
[1, 21, 33, 27]
[1, 21, 35, 26]
[1, 21, 37, 25]
[1, 21, 39, 24]
[1, 21, 41, 23]
[1, 21, 43, 22]
[1, 21, 45, 21]
[1, 21, 47, 20]
[1, 21, 49, 19]
[1, 21, 51, 18]
[1, 21, 53, 17]
[1, 21, 55, 16]
[1, 21, 57, 15]
[1, 21, 59, 14]
[1, 21, 61, 13]
[1, 21, 63, 12]
[1, 21, 65, 11]
[1, 21, 67, 10]
[1, 21, 69, 9]
[1, 21, 71, 8]
[1, 21, 73, 7]
[1, 21, 75, 6]
[1, 21, 77, 5]
[1, 21, 79, 4]
[1, 21, 81, 3]
[1, 21, 83, 2]
[1, 21, 85, 1]
[1, 21, 87, 0]
[1, 26, 0, 42]
[1, 26, 2, 41]
[1, 26, 4, 40]
[1, 26, 6, 39]
[1, 26, 8, 38]
[1, 26, 10, 37]
[1, 26, 12, 36]
[1, 26, 14, 35]
[1, 26, 16, 34]
[1, 26, 18, 33]
[1, 26, 20, 32]
[1, 26, 22, 31]
[1, 26, 24, 30]
[1, 26, 26, 29]
[1, 26, 28, 28]
[1, 26, 30, 27]
[1, 26, 32, 26]
[1, 26, 34, 25]
[1, 26, 36, 24]
[1, 26, 38, 23]
[1, 26, 40, 22]
[1, 26, 42, 21]
[1, 26, 44, 20]
[1, 26, 46, 19]
[1, 26, 48, 18]
[1, 26, 50, 17]
[1, 26, 52, 16]
[1, 26, 54, 15]
[1, 26, 56, 14]
[1, 26, 58, 13]
[1, 26, 60, 12]
[1, 26, 62, 11]
[1, 26, 64, 10]
[1, 26, 66, 9]
[1, 26, 68, 8]
[1, 26, 70, 7]
[1, 26, 72, 6]
[1, 26, 74, 5]
[1, 26, 76, 4]
[1, 26, 78, 3]
[1, 26, 80, 2]
[1, 26, 82, 1]
[1, 26, 84, 0]
[1, 31, 1, 40]
[1, 31, 3, 39]
[1, 31, 5, 38]
[1, 31, 7, 37]
[1, 31, 9, 36]
[1, 31, 11, 35]
[1, 31, 13, 34]
[1, 31, 15, 33]
[1, 31, 17, 32]
[1, 31, 19, 31]
[1, 31, 21, 30]
[1, 31, 23, 29]
[1, 31, 25, 28]
[1, 31, 27, 27]
[1, 31, 29, 26]
[1, 31, 31, 25]
[1, 31, 33, 24]
[1, 31, 35, 23]
[1, 31, 37, 22]
[1, 31, 39, 21]
[1, 31, 41, 20]
[1, 31, 43, 19]
[1, 31, 45, 18]
[1, 31, 47, 17]
[1, 31, 49, 16]
[1, 31, 51, 15]
[1, 31, 53, 14]
[1, 31, 55, 13]
[1, 31, 57, 12]
[1, 31, 59, 11]
[1, 31, 61, 10]
[1, 31, 63, 9]
[1, 31, 65, 8]
[1, 31, 67, 7]
[1, 31, 69, 6]
[1, 31, 71, 5]
[1, 31, 73, 4]
[1, 31, 75, 3]
[1, 31, 77, 2]
[1, 31, 79, 1]
[1, 31, 81, 0]
[1, 36, 0, 39]
[1, 36, 2, 38]
[1, 36, 4, 37]
[1, 36, 6, 36]
[1, 36, 8, 35]
[1, 36, 10, 34]
[1, 36, 12, 33]
[1, 36, 14, 32]
[1, 36, 16, 31]
[1, 36, 18, 30]
[1, 36, 20, 29]
[1, 36, 22, 28]
[1, 36, 24, 27]
[1, 36, 26, 26]
[1, 36, 28, 25]
[1, 36, 30, 24]
[1, 36, 32, 23]
[1, 36, 34, 22]
[1, 36, 36, 21]
[1, 36, 38, 20]
[1, 36, 40, 19]
[1, 36, 42, 18]
[1, 36, 44, 17]
[1, 36, 46, 16]
[1, 36, 48, 15]
[1, 36, 50, 14]
[1, 36, 52, 13]
[1, 36, 54, 12]
[1, 36, 56, 11]
[1, 36, 58, 10]
[1, 36, 60, 9]
[1, 36, 62, 8]
[1, 36, 64, 7]
[1, 36, 66, 6]
[1, 36, 68, 5]
[1, 36, 70, 4]
[1, 36, 72, 3]
[1, 36, 74, 2]
[1, 36, 76, 1]
[1, 36, 78, 0]
[1, 41, 1, 37]
[1, 41, 3, 36]
[1, 41, 5, 35]
[1, 41, 7, 34]
[1, 41, 9, 33]
[1, 41, 11, 32]
[1, 41, 13, 31]
[1, 41, 15, 30]
[1, 41, 17, 29]
[1, 41, 19, 28]
[1, 41, 21, 27]
[1, 41, 23, 26]
[1, 41, 25, 25]
[1, 41, 27, 24]
[1, 41, 29, 23]
[1, 41, 31, 22]
[1, 41, 33, 21]
[1, 41, 35, 20]
[1, 41, 37, 19]
[1, 41, 39, 18]
[1, 41, 41, 17]
[1, 41, 43, 16]
[1, 41, 45, 15]
[1, 41, 47, 14]
[1, 41, 49, 13]
[1, 41, 51, 12]
[1, 41, 53, 11]
[1, 41, 55, 10]
[1, 41, 57, 9]
[1, 41, 59, 8]
[1, 41, 61, 7]
[1, 41, 63, 6]
[1, 41, 65, 5]
[1, 41, 67, 4]
[1, 41, 69, 3]
[1, 41, 71, 2]
[1, 41, 73, 1]
[1, 41, 75, 0]
[1, 46, 0, 36]
[1, 46, 2, 35]
[1, 46, 4, 34]
[1, 46, 6, 33]
[1, 46, 8, 32]
[1, 46, 10, 31]
[1, 46, 12, 30]
[1, 46, 14, 29]
[1, 46, 16, 28]
[1, 46, 18, 27]
[1, 46, 20, 26]
[1, 46, 22, 25]
[1, 46, 24, 24]
[1, 46, 26, 23]
[1, 46, 28, 22]
[1, 46, 30, 21]
[1, 46, 32, 20]
[1, 46, 34, 19]
[1, 46, 36, 18]
[1, 46, 38, 17]
[1, 46, 40, 16]
[1, 46, 42, 15]
[1, 46, 44, 14]
[1, 46, 46, 13]
[1, 46, 48, 12]
[1, 46, 50, 11]
[1, 46, 52, 10]
[1, 46, 54, 9]
[1, 46, 56, 8]
[1, 46, 58, 7]
[1, 46, 60, 6]
[1, 46, 62, 5]
[1, 46, 64, 4]
[1, 46, 66, 3]
[1, 46, 68, 2]
[1, 46, 70, 1]
[1, 46, 72, 0]
[1, 51, 1, 34]
[1, 51, 3, 33]
[1, 51, 5, 32]
[1, 51, 7, 31]
[1, 51, 9, 30]
[1, 51, 11, 29]
[1, 51, 13, 28]
[1, 51, 15, 27]
[1, 51, 17, 26]
[1, 51, 19, 25]
[1, 51, 21, 24]
[1, 51, 23, 23]
[1, 51, 25, 22]
[1, 51, 27, 21]
[1, 51, 29, 20]
[1, 51, 31, 19]
[1, 51, 33, 18]
[1, 51, 35, 17]
[1, 51, 37, 16]
[1, 51, 39, 15]
[1, 51, 41, 14]
[1, 51, 43, 13]
[1, 51, 45, 12]
[1, 51, 47, 11]
[1, 51, 49, 10]
[1, 51, 51, 9]
[1, 51, 53, 8]
[1, 51, 55, 7]
[1, 51, 57, 6]
[1, 51, 59, 5]
[1, 51, 61, 4]
[1, 51, 63, 3]
[1, 51, 65, 2]
[1, 51, 67, 1]
[1, 51, 69, 0]
[1, 56, 0, 33]
[1, 56, 2, 32]
[1, 56, 4, 31]
[1, 56, 6, 30]
[1, 56, 8, 29]
[1, 56, 10, 28]
[1, 56, 12, 27]
[1, 56, 14, 26]
[1, 56, 16, 25]
[1, 56, 18, 24]
[1, 56, 20, 23]
[1, 56, 22, 22]
[1, 56, 24, 21]
[1, 56, 26, 20]
[1, 56, 28, 19]
[1, 56, 30, 18]
[1, 56, 32, 17]
[1, 56, 34, 16]
[1, 56, 36, 15]
[1, 56, 38, 14]
[1, 56, 40, 13]
[1, 56, 42, 12]
[1, 56, 44, 11]
[1, 56, 46, 10]
[1, 56, 48, 9]
[1, 56, 50, 8]
[1, 56, 52, 7]
[1, 56, 54, 6]
[1, 56, 56, 5]
[1, 56, 58, 4]
[1, 56, 60, 3]
[1, 56, 62, 2]
[1, 56, 64, 1]
[1, 56, 66, 0]
[1, 61, 1, 31]
[1, 61, 3, 30]
[1, 61, 5, 29]
[1, 61, 7, 28]
[1, 61, 9, 27]
[1, 61, 11, 26]
[1, 61, 13, 25]
[1, 61, 15, 24]
[1, 61, 17, 23]
[1, 61, 19, 22]
[1, 61, 21, 21]
[1, 61, 23, 20]
[1, 61, 25, 19]
[1, 61, 27, 18]
[1, 61, 29, 17]
[1, 61, 31, 16]
[1, 61, 33, 15]
[1, 61, 35, 14]
[1, 61, 37, 13]
[1, 61, 39, 12]
[1, 61, 41, 11]
[1, 61, 43, 10]
[1, 61, 45, 9]
[1, 61, 47, 8]
[1, 61, 49, 7]
[1, 61, 51, 6]
[1, 61, 53, 5]
[1, 61, 55, 4]
[1, 61, 57, 3]
[1, 61, 59, 2]
[1, 61, 61, 1]
[1, 61, 63, 0]
[1, 66, 0, 30]
[1, 66, 2, 29]
[1, 66, 4, 28]
[1, 66, 6, 27]
[1, 66, 8, 26]
[1, 66, 10, 25]
[1, 66, 12, 24]
[1, 66, 14, 23]
[1, 66, 16, 22]
[1, 66, 18, 21]
[1, 66, 20, 20]
[1, 66, 22, 19]
[1, 66, 24, 18]
[1, 66, 26, 17]
[1, 66, 28, 16]
[1, 66, 30, 15]
[1, 66, 32, 14]
[1, 66, 34, 13]
[1, 66, 36, 12]
[1, 66, 38, 11]
[1, 66, 40, 10]
[1, 66, 42, 9]
[1, 66, 44, 8]
[1, 66, 46, 7]
[1, 66, 48, 6]
[1, 66, 50, 5]
[1, 66, 52, 4]
[1, 66, 54, 3]
[1, 66, 56, 2]
[1, 66, 58, 1]
[1, 66, 60, 0]
[1, 71, 1, 28]
[1, 71, 3, 27]
[1, 71, 5, 26]
[1, 71, 7, 25]
[1, 71, 9, 24]
[1, 71, 11, 23]
[1, 71, 13, 22]
[1, 71, 15, 21]
[1, 71, 17, 20]
[1, 71, 19, 19]
[1, 71, 21, 18]
[1, 71, 23, 17]
[1, 71, 25, 16]
[1, 71, 27, 15]
[1, 71, 29, 14]
[1, 71, 31, 13]
[1, 71, 33, 12]
[1, 71, 35, 11]
[1, 71, 37, 10]
[1, 71, 39, 9]
[1, 71, 41, 8]
[1, 71, 43, 7]
[1, 71, 45, 6]
[1, 71, 47, 5]
[1, 71, 49, 4]
[1, 71, 51, 3]
[1, 71, 53, 2]
[1, 71, 55, 1]
[1, 71, 57, 0]
[1, 76, 0, 27]
[1, 76, 2, 26]
[1, 76, 4, 25]
[1, 76, 6, 24]
[1, 76, 8, 23]
[1, 76, 10, 22]
[1, 76, 12, 21]
[1, 76, 14, 20]
[1, 76, 16, 19]
[1, 76, 18, 18]
[1, 76, 20, 17]
[1, 76, 22, 16]
[1, 76, 24, 15]
[1, 76, 26, 14]
[1, 76, 28, 13]
[1, 76, 30, 12]
[1, 76, 32, 11]
[1, 76, 34, 10]
[1, 76, 36, 9]
[1, 76, 38, 8]
[1, 76, 40, 7]
[1, 76, 42, 6]
[1, 76, 44, 5]
[1, 76, 46, 4]
[1, 76, 48, 3]
[1, 76, 50, 2]
[1, 76, 52, 1]
[1, 76, 54, 0]
[1, 81, 1, 25]
[1, 81, 3, 24]
[1, 81, 5, 23]
[1, 81, 7, 22]
[1, 81, 9, 21]
[1, 81, 11, 20]
[1, 81, 13, 19]
[1, 81, 15, 18]
[1, 81, 17, 17]
[1, 81, 19, 16]
[1, 81, 21, 15]
[1, 81, 23, 14]
[1, 81, 25, 13]
[1, 81, 27, 12]
[1, 81, 29, 11]
[1, 81, 31, 10]
[1, 81, 33, 9]
[1, 81, 35, 8]
[1, 81, 37, 7]
[1, 81, 39, 6]
[1, 81, 41, 5]
[1, 81, 43, 4]
[1, 81, 45, 3]
[1, 81, 47, 2]
[1, 81, 49, 1]
[1, 81, 51, 0]
[1, 86, 0, 24]
[1, 86, 2, 23]
[1, 86, 4, 22]
[1, 86, 6, 21]
[1, 86, 8, 20]
[1, 86, 10, 19]
[1, 86, 12, 18]
[1, 86, 14, 17]
[1, 86, 16, 16]
[1, 86, 18, 15]
[1, 86, 20, 14]
[1, 86, 22, 13]
[1, 86, 24, 12]
[1, 86, 26, 11]
[1, 86, 28, 10]
[1, 86, 30, 9]
[1, 86, 32, 8]
[1, 86, 34, 7]
[1, 86, 36, 6]
[1, 86, 38, 5]
[1, 86, 40, 4]
[1, 86, 42, 3]
[1, 86, 44, 2]
[1, 86, 46, 1]
[1, 86, 48, 0]
[1, 91, 1, 22]
[1, 91, 3, 21]
[1, 91, 5, 20]
[1, 91, 7, 19]
[1, 91, 9, 18]
[1, 91, 11, 17]
[1, 91, 13, 16]
[1, 91, 15, 15]
[1, 91, 17, 14]
[1, 91, 19, 13]
[1, 91, 21, 12]
[1, 91, 23, 11]
[1, 91, 25, 10]
[1, 91, 27, 9]
[1, 91, 29, 8]
[1, 91, 31, 7]
[1, 91, 33, 6]
[1, 91, 35, 5]
[1, 91, 37, 4]
[1, 91, 39, 3]
[1, 91, 41, 2]
[1, 91, 43, 1]
[1, 91, 45, 0]
[1, 96, 0, 21]
[1, 96, 2, 20]
[1, 96, 4, 19]
[1, 96, 6, 18]
[1, 96, 8, 17]
[1, 96, 10, 16]
[1, 96, 12, 15]
[1, 96, 14, 14]
[1, 96, 16, 13]
[1, 96, 18, 12]
[1, 96, 20, 11]
[1, 96, 22, 10]
[1, 96, 24, 9]
[1, 96, 26, 8]
[1, 96, 28, 7]
[1, 96, 30, 6]
[1, 96, 32, 5]
[1, 96, 34, 4]
[1, 96, 36, 3]
[1, 96, 38, 2]
[1, 96, 40, 1]
[1, 96, 42, 0]
[1, 101, 1, 19]
[1, 101, 3, 18]
[1, 101, 5, 17]
[1, 101, 7, 16]
[1, 101, 9, 15]
[1, 101, 11, 14]
[1, 101, 13, 13]
[1, 101, 15, 12]
[1, 101, 17, 11]
[1, 101, 19, 10]
[1, 101, 21, 9]
[1, 101, 23, 8]
[1, 101, 25, 7]
[1, 101, 27, 6]
[1, 101, 29, 5]
[1, 101, 31, 4]
[1, 101, 33, 3]
[1, 101, 35, 2]
[1, 101, 37, 1]
[1, 101, 39, 0]
[1, 106, 0, 18]
[1, 106, 2, 17]
[1, 106, 4, 16]
[1, 106, 6, 15]
[1, 106, 8, 14]
[1, 106, 10, 13]
[1, 106, 12, 12]
[1, 106, 14, 11]
[1, 106, 16, 10]
[1, 106, 18, 9]
[1, 106, 20, 8]
[1, 106, 22, 7]
[1, 106, 24, 6]
[1, 106, 26, 5]
[1, 106, 28, 4]
[1, 106, 30, 3]
[1, 106, 32, 2]
[1, 106, 34, 1]
[1, 106, 36, 0]
[1, 111, 1, 16]
[1, 111, 3, 15]
[1, 111, 5, 14]
[1, 111, 7, 13]
[1, 111, 9, 12]
[1, 111, 11, 11]
[1, 111, 13, 10]
[1, 111, 15, 9]
[1, 111, 17, 8]
[1, 111, 19, 7]
[1, 111, 21, 6]
[1, 111, 23, 5]
[1, 111, 25, 4]
[1, 111, 27, 3]
[1, 111, 29, 2]
[1, 111, 31, 1]
[1, 111, 33, 0]
[1, 116, 0, 15]
[1, 116, 2, 14]
[1, 116, 4, 13]
[1, 116, 6, 12]
[1, 116, 8, 11]
[1, 116, 10, 10]
[1, 116, 12, 9]
[1, 116, 14, 8]
[1, 116, 16, 7]
[1, 116, 18, 6]
[1, 116, 20, 5]
[1, 116, 22, 4]
[1, 116, 24, 3]
[1, 116, 26, 2]
[1, 116, 28, 1]
[1, 116, 30, 0]
[1, 121, 1, 13]
[1, 121, 3, 12]
[1, 121, 5, 11]
[1, 121, 7, 10]
[1, 121, 9, 9]
[1, 121, 11, 8]
[1, 121, 13, 7]
[1, 121, 15, 6]
[1, 121, 17, 5]
[1, 121, 19, 4]
[1, 121, 21, 3]
[1, 121, 23, 2]
[1, 121, 25, 1]
[1, 121, 27, 0]
[1, 126, 0, 12]
[1, 126, 2, 11]
[1, 126, 4, 10]
[1, 126, 6, 9]
[1, 126, 8, 8]
[1, 126, 10, 7]
[1, 126, 12, 6]
[1, 126, 14, 5]
[1, 126, 16, 4]
[1, 126, 18, 3]
[1, 126, 20, 2]
[1, 126, 22, 1]
[1, 126, 24, 0]
[1, 131, 1, 10]
[1, 131, 3, 9]
[1, 131, 5, 8]
[1, 131, 7, 7]
[1, 131, 9, 6]
[1, 131, 11, 5]
[1, 131, 13, 4]
[1, 131, 15, 3]
[1, 131, 17, 2]
[1, 131, 19, 1]
[1, 131, 21, 0]
[1, 136, 0, 9]
[1, 136, 2, 8]
[1, 136, 4, 7]
[1, 136, 6, 6]
[1, 136, 8, 5]
[1, 136, 10, 4]
[1, 136, 12, 3]
[1, 136, 14, 2]
[1, 136, 16, 1]
[1, 136, 18, 0]
[1, 141, 1, 7]
[1, 141, 3, 6]
[1, 141, 5, 5]
[1, 141, 7, 4]
[1, 141, 9, 3]
[1, 141, 11, 2]
[1, 141, 13, 1]
[1, 141, 15, 0]
[1, 146, 0, 6]
[1, 146, 2, 5]
[1, 146, 4, 4]
[1, 146, 6, 3]
[1, 146, 8, 2]
[1, 146, 10, 1]
[1, 146, 12, 0]
[1, 151, 1, 4]
[1, 151, 3, 3]
[1, 151, 5, 2]
[1, 151, 7, 1]
[1, 151, 9, 0]
[1, 156, 0, 3]
[1, 156, 2, 2]
[1, 156, 4, 1]
[1, 156, 6, 0]
[1, 161, 1, 1]
[1, 161, 3, 0]
[1, 166, 0, 0]
[2, 2, 0, 49]
[2, 2, 2, 48]
[2, 2, 4, 47]
[2, 2, 6, 46]
[2, 2, 8, 45]
[2, 2, 10, 44]
[2, 2, 12, 43]
[2, 2, 14, 42]
[2, 2, 16, 41]
[2, 2, 18, 40]
[2, 2, 20, 39]
[2, 2, 22, 38]
[2, 2, 24, 37]
[2, 2, 26, 36]
[2, 2, 28, 35]
[2, 2, 30, 34]
[2, 2, 32, 33]
[2, 2, 34, 32]
[2, 2, 36, 31]
[2, 2, 38, 30]
[2, 2, 40, 29]
[2, 2, 42, 28]
[2, 2, 44, 27]
[2, 2, 46, 26]
[2, 2, 48, 25]
[2, 2, 50, 24]
[2, 2, 52, 23]
[2, 2, 54, 22]
[2, 2, 56, 21]
[2, 2, 58, 20]
[2, 2, 60, 19]
[2, 2, 62, 18]
[2, 2, 64, 17]
[2, 2, 66, 16]
[2, 2, 68, 15]
[2, 2, 70, 14]
[2, 2, 72, 13]
[2, 2, 74, 12]
[2, 2, 76, 11]
[2, 2, 78, 10]
[2, 2, 80, 9]
[2, 2, 82, 8]
[2, 2, 84, 7]
[2, 2, 86, 6]
[2, 2, 88, 5]
[2, 2, 90, 4]
[2, 2, 92, 3]
[2, 2, 94, 2]
[2, 2, 96, 1]
[2, 2, 98, 0]
[2, 7, 1, 47]
[2, 7, 3, 46]
[2, 7, 5, 45]
[2, 7, 7, 44]
[2, 7, 9, 43]
[2, 7, 11, 42]
[2, 7, 13, 41]
[2, 7, 15, 40]
[2, 7, 17, 39]
[2, 7, 19, 38]
[2, 7, 21, 37]
[2, 7, 23, 36]
[2, 7, 25, 35]
[2, 7, 27, 34]
[2, 7, 29, 33]
[2, 7, 31, 32]
[2, 7, 33, 31]
[2, 7, 35, 30]
[2, 7, 37, 29]
[2, 7, 39, 28]
[2, 7, 41, 27]
[2, 7, 43, 26]
[2, 7, 45, 25]
[2, 7, 47, 24]
[2, 7, 49, 23]
[2, 7, 51, 22]
[2, 7, 53, 21]
[2, 7, 55, 20]
[2, 7, 57, 19]
[2, 7, 59, 18]
[2, 7, 61, 17]
[2, 7, 63, 16]
[2, 7, 65, 15]
[2, 7, 67, 14]
[2, 7, 69, 13]
[2, 7, 71, 12]
[2, 7, 73, 11]
[2, 7, 75, 10]
[2, 7, 77, 9]
[2, 7, 79, 8]
[2, 7, 81, 7]
[2, 7, 83, 6]
[2, 7, 85, 5]
[2, 7, 87, 4]
[2, 7, 89, 3]
[2, 7, 91, 2]
[2, 7, 93, 1]
[2, 7, 95, 0]
[2, 12, 0, 46]
[2, 12, 2, 45]
[2, 12, 4, 44]
[2, 12, 6, 43]
[2, 12, 8, 42]
[2, 12, 10, 41]
[2, 12, 12, 40]
[2, 12, 14, 39]
[2, 12, 16, 38]
[2, 12, 18, 37]
[2, 12, 20, 36]
[2, 12, 22, 35]
[2, 12, 24, 34]
[2, 12, 26, 33]
[2, 12, 28, 32]
[2, 12, 30, 31]
[2, 12, 32, 30]
[2, 12, 34, 29]
[2, 12, 36, 28]
[2, 12, 38, 27]
[2, 12, 40, 26]
[2, 12, 42, 25]
[2, 12, 44, 24]
[2, 12, 46, 23]
[2, 12, 48, 22]
[2, 12, 50, 21]
[2, 12, 52, 20]
[2, 12, 54, 19]
[2, 12, 56, 18]
[2, 12, 58, 17]
[2, 12, 60, 16]
[2, 12, 62, 15]
[2, 12, 64, 14]
[2, 12, 66, 13]
[2, 12, 68, 12]
[2, 12, 70, 11]
[2, 12, 72, 10]
[2, 12, 74, 9]
[2, 12, 76, 8]
[2, 12, 78, 7]
[2, 12, 80, 6]
[2, 12, 82, 5]
[2, 12, 84, 4]
[2, 12, 86, 3]
[2, 12, 88, 2]
[2, 12, 90, 1]
[2, 12, 92, 0]
[2, 17, 1, 44]
[2, 17, 3, 43]
[2, 17, 5, 42]
[2, 17, 7, 41]
[2, 17, 9, 40]
[2, 17, 11, 39]
[2, 17, 13, 38]
[2, 17, 15, 37]
[2, 17, 17, 36]
[2, 17, 19, 35]
[2, 17, 21, 34]
[2, 17, 23, 33]
[2, 17, 25, 32]
[2, 17, 27, 31]
[2, 17, 29, 30]
[2, 17, 31, 29]
[2, 17, 33, 28]
[2, 17, 35, 27]
[2, 17, 37, 26]
[2, 17, 39, 25]
[2, 17, 41, 24]
[2, 17, 43, 23]
[2, 17, 45, 22]
[2, 17, 47, 21]
[2, 17, 49, 20]
[2, 17, 51, 19]
[2, 17, 53, 18]
[2, 17, 55, 17]
[2, 17, 57, 16]
[2, 17, 59, 15]
[2, 17, 61, 14]
[2, 17, 63, 13]
[2, 17, 65, 12]
[2, 17, 67, 11]
[2, 17, 69, 10]
[2, 17, 71, 9]
[2, 17, 73, 8]
[2, 17, 75, 7]
[2, 17, 77, 6]
[2, 17, 79, 5]
[2, 17, 81, 4]
[2, 17, 83, 3]
[2, 17, 85, 2]
[2, 17, 87, 1]
[2, 17, 89, 0]
[2, 22, 0, 43]
[2, 22, 2, 42]
[2, 22, 4, 41]
[2, 22, 6, 40]
[2, 22, 8, 39]
[2, 22, 10, 38]
[2, 22, 12, 37]
[2, 22, 14, 36]
[2, 22, 16, 35]
[2, 22, 18, 34]
[2, 22, 20, 33]
[2, 22, 22, 32]
[2, 22, 24, 31]
[2, 22, 26, 30]
[2, 22, 28, 29]
[2, 22, 30, 28]
[2, 22, 32, 27]
[2, 22, 34, 26]
[2, 22, 36, 25]
[2, 22, 38, 24]
[2, 22, 40, 23]
[2, 22, 42, 22]
[2, 22, 44, 21]
[2, 22, 46, 20]
[2, 22, 48, 19]
[2, 22, 50, 18]
[2, 22, 52, 17]
[2, 22, 54, 16]
[2, 22, 56, 15]
[2, 22, 58, 14]
[2, 22, 60, 13]
[2, 22, 62, 12]
[2, 22, 64, 11]
[2, 22, 66, 10]
[2, 22, 68, 9]
[2, 22, 70, 8]
[2, 22, 72, 7]
[2, 22, 74, 6]
[2, 22, 76, 5]
[2, 22, 78, 4]
[2, 22, 80, 3]
[2, 22, 82, 2]
[2, 22, 84, 1]
[2, 22, 86, 0]
[2, 27, 1, 41]
[2, 27, 3, 40]
[2, 27, 5, 39]
[2, 27, 7, 38]
[2, 27, 9, 37]
[2, 27, 11, 36]
[2, 27, 13, 35]
[2, 27, 15, 34]
[2, 27, 17, 33]
[2, 27, 19, 32]
[2, 27, 21, 31]
[2, 27, 23, 30]
[2, 27, 25, 29]
[2, 27, 27, 28]
[2, 27, 29, 27]
[2, 27, 31, 26]
[2, 27, 33, 25]
[2, 27, 35, 24]
[2, 27, 37, 23]
[2, 27, 39, 22]
[2, 27, 41, 21]
[2, 27, 43, 20]
[2, 27, 45, 19]
[2, 27, 47, 18]
[2, 27, 49, 17]
[2, 27, 51, 16]
[2, 27, 53, 15]
[2, 27, 55, 14]
[2, 27, 57, 13]
[2, 27, 59, 12]
[2, 27, 61, 11]
[2, 27, 63, 10]
[2, 27, 65, 9]
[2, 27, 67, 8]
[2, 27, 69, 7]
[2, 27, 71, 6]
[2, 27, 73, 5]
[2, 27, 75, 4]
[2, 27, 77, 3]
[2, 27, 79, 2]
[2, 27, 81, 1]
[2, 27, 83, 0]
[2, 32, 0, 40]
[2, 32, 2, 39]
[2, 32, 4, 38]
[2, 32, 6, 37]
[2, 32, 8, 36]
[2, 32, 10, 35]
[2, 32, 12, 34]
[2, 32, 14, 33]
[2, 32, 16, 32]
[2, 32, 18, 31]
[2, 32, 20, 30]
[2, 32, 22, 29]
[2, 32, 24, 28]
[2, 32, 26, 27]
[2, 32, 28, 26]
[2, 32, 30, 25]
[2, 32, 32, 24]
[2, 32, 34, 23]
[2, 32, 36, 22]
[2, 32, 38, 21]
[2, 32, 40, 20]
[2, 32, 42, 19]
[2, 32, 44, 18]
[2, 32, 46, 17]
[2, 32, 48, 16]
[2, 32, 50, 15]
[2, 32, 52, 14]
[2, 32, 54, 13]
[2, 32, 56, 12]
[2, 32, 58, 11]
[2, 32, 60, 10]
[2, 32, 62, 9]
[2, 32, 64, 8]
[2, 32, 66, 7]
[2, 32, 68, 6]
[2, 32, 70, 5]
[2, 32, 72, 4]
[2, 32, 74, 3]
[2, 32, 76, 2]
[2, 32, 78, 1]
[2, 32, 80, 0]
[2, 37, 1, 38]
[2, 37, 3, 37]
[2, 37, 5, 36]
[2, 37, 7, 35]
[2, 37, 9, 34]
[2, 37, 11, 33]
[2, 37, 13, 32]
[2, 37, 15, 31]
[2, 37, 17, 30]
[2, 37, 19, 29]
[2, 37, 21, 28]
[2, 37, 23, 27]
[2, 37, 25, 26]
[2, 37, 27, 25]
[2, 37, 29, 24]
[2, 37, 31, 23]
[2, 37, 33, 22]
[2, 37, 35, 21]
[2, 37, 37, 20]
[2, 37, 39, 19]
[2, 37, 41, 18]
[2, 37, 43, 17]
[2, 37, 45, 16]
[2, 37, 47, 15]
[2, 37, 49, 14]
[2, 37, 51, 13]
[2, 37, 53, 12]
[2, 37, 55, 11]
[2, 37, 57, 10]
[2, 37, 59, 9]
[2, 37, 61, 8]
[2, 37, 63, 7]
[2, 37, 65, 6]
[2, 37, 67, 5]
[2, 37, 69, 4]
[2, 37, 71, 3]
[2, 37, 73, 2]
[2, 37, 75, 1]
[2, 37, 77, 0]
[2, 42, 0, 37]
[2, 42, 2, 36]
[2, 42, 4, 35]
[2, 42, 6, 34]
[2, 42, 8, 33]
[2, 42, 10, 32]
[2, 42, 12, 31]
[2, 42, 14, 30]
[2, 42, 16, 29]
[2, 42, 18, 28]
[2, 42, 20, 27]
[2, 42, 22, 26]
[2, 42, 24, 25]
[2, 42, 26, 24]
[2, 42, 28, 23]
[2, 42, 30, 22]
[2, 42, 32, 21]
[2, 42, 34, 20]
[2, 42, 36, 19]
[2, 42, 38, 18]
[2, 42, 40, 17]
[2, 42, 42, 16]
[2, 42, 44, 15]
[2, 42, 46, 14]
[2, 42, 48, 13]
[2, 42, 50, 12]
[2, 42, 52, 11]
[2, 42, 54, 10]
[2, 42, 56, 9]
[2, 42, 58, 8]
[2, 42, 60, 7]
[2, 42, 62, 6]
[2, 42, 64, 5]
[2, 42, 66, 4]
[2, 42, 68, 3]
[2, 42, 70, 2]
[2, 42, 72, 1]
[2, 42, 74, 0]
[2, 47, 1, 35]
